ID,Date,User,Sentiment,CleanTweets,,,, 
1.12195E+18,4/27/2019 1:44,NLess2756683,positive,The technology didn t exist but now Tesla has designed and implemented it Did you not view the full autonomy investor event Highly impressive Dedicated in house designed FSD computer fleet sourced data for semi automated neural net training,,,,
1.12195E+18,4/27/2019 1:32,thomas_hearts,negative,asking for a valuation of 90B with it s ipo while is currently only valued at 40B is insane to me Tesla already has such a diversified biz compared to Uber and with full autonomy coming in the next few years i can t understand how it s not worth 20x as much as uber,,,,
1.12195E+18,4/27/2019 1:28,Eyefixr,neutral,After watching Tesla Day of Autonomy can you please have Roadster 2 0 run the Nuremberg on FSD Autopilot to further prove the lead Tesla has on the competition,,,,
1.12195E+18,4/27/2019 1:25,Paul91701736,neutral,Tesla Well he was apparently up here through last weekend prepping for the autonomy debacle You d have to go a long way back to find another example though,,,,
1.12194E+18,4/27/2019 1:08,Ragdoll_TV,positive,Great talk at tesla autonomy day ISeeHorses Tesla,,,,
1.12194E+18,4/27/2019 0:58,phonezawphyo,positive,Hi green Thanks for all your research on Tesla Very interesting I just saw Andrej talk on autonomy day According to him they actively query samples live when they need to The vehicle would not be able to predict if the event was an edge case by itself and send the,,,,
1.12194E+18,4/27/2019 0:37,Ragdoll_TV,positive,VW just launched their ads for the new T Cross on YT My first thought after watching Tesla Autonomy Day presentation was like ISeeHorses,,,,
1.12193E+18,4/27/2019 0:22,BlakeLinton,positive,johansen This I ve issued an order to move money from a mutual fund so I too can buy more bargain priced Tesla stock next week In moderation diversification is key I think most investors aren t technically savvy enough to appreciate the import of the Autonomy Day presentation,,,,
1.12193E+18,4/27/2019 0:05,thombax,neutral,mogul Should the EV efficiency comparison chart include an offset for Tesla s autonomy components,,,,
1.12193E+18,4/27/2019 0:01,c4chaos,positive,it s a long term investment because i have free supercharging for life TSLA,,,,
1.12192E+18,4/26/2019 23:41,automobilemag,neutral,With Tesla s stock taking a hit the company seems to be counting on its promised Level 5 autonomy to provide its next cash infusion,,,,
1.12192E+18,4/26/2019 23:37,BooksByAtifAk,positive,Last week in tech Autonomous Teslas laundry folding robots and a fast Nike shoe Popular Science,,,,
1.12192E+18,4/26/2019 23:20,Rocketnews1,negative,Elon Musk and SEC reach agreement over Tesla CEO s use of Twitter Christine Wang CNBC Published 6 09 p m ET April 26 2019 CLOSE Elizabeth Keatinge tells us about Tesla s Autonomy,,,,
1.12192E+18,4/26/2019 23:19,Techgnostik,positive,I can only say that Tesla is your best bet in this field And they have a lot more than just autonomy going on,,,,
1.12192E+18,4/26/2019 23:18,ganeshppai,positive,For Microsoft it would get to own the biggest Neural Net implementation and give a chance to get into Autonomy the possibilities are endless For Tesla I wish it would be like LinkedIn where it gets the capital to do what it does best and not worry about public markets,,,,
1.12191E+18,4/26/2019 23:08,BretLynch3,neutral,Elon s comment to Q amp A at 2 10min says it all,,,,
1.12191E+18,4/26/2019 23:00,kojik1018,neutral,Tesla Autonomy Investor Day What we learned what we can look forward to,,,,
1.12191E+18,4/26/2019 22:55,aazzopardi,positive,Watching this stunning presentation I really wonder where other car manufacturers are in their autonomy journey Likely pretty far from these guys Tesla Autonomy Day Model3 selfdriving autonomousdriving,,,,
1.12191E+18,4/26/2019 22:34,tesla_truth,positive,I love that the youtube video of autonomy day actually has that 1 hour car footage loop playing,,,,
1.12191E+18,4/26/2019 22:34,MarceloPLima,neutral,Does Tesla have such an insurmountable data compute and fleet advantage that keeps them ahead for years and perhaps results in a winner take all dynamic in autonomy,,,,
1.12191E+18,4/26/2019 22:34,MarceloPLima,negative,says robotaxis will be here next year Even if he s off by a couple years this would be a serious challenge to LIDAR based approaches like Waymo Lyft Does Tesla build the rideshare network routing dispatch faster than Lyft Uber acquire the vision based autonomy tech,,,,
1.12191E+18,4/26/2019 22:34,MarceloPLima,positive,The autonomy day was extremely impressive Whether you re long or short the stock it s worth watching I think the team in particular makes a very compelling case for why LIDAR is a dumb approach,,,,
1.1219E+18,4/26/2019 22:30,SocialMedia_Car,positive,TSLA earnings Tesla Autonomy new Model S X upgrades,,,,
1.1219E+18,4/26/2019 22:23,mondalaci,positive,The Tesla Autonomy Day talks give quite a glimpse into the future and contain loads of juicy tech details Enjoyed it tremendously,,,,
1.1219E+18,4/26/2019 22:10,Michael01996367,positive,Some corrections re sensors actually 8 cameras and 12 ultrasonic sensors and definitely NO LIDAR Elon Musk was very anti LIDAR at the Tesla autonomy day Like all Tesla s it uses radar,,,,
1.1219E+18,4/26/2019 22:08,scottwww,positive,Its current status is an engineering powerhouse with substantial IP having solved manufacturing at scale and on the cusp of solving level 5 autonomy The short term numbers are irrelevant Uber which is little more than a network lost far more money last year than Tesla did,,,,
1.1219E+18,4/26/2019 21:58,LeonardPauli,positive,Progress like this makes me excited Autonomy Day,,,,
1.1219E+18,4/26/2019 21:57,art_kiran,positive,Someone just called Tesla Theranos on wheels It s also surprising to see the number of deaths by Tesla didn t come down since 2016 If ground vehicle like this imagine UAM autonomy Can flying cars and drones fly themselves at scale,,,,
1.12189E+18,4/26/2019 21:47,scottwww,negative,Just reality The stock price is stupid relative to the value of Tesla s IP brand innovation in autonomy Uber 80B I d rather see Tesla continue as its own entity but I d also like to see it benefit from the deep pockets of an established company,,,,
1.12189E+18,4/26/2019 21:14,Rocketnews1,positive,AI Weekly How self driving cars could reduce emissions eliminate parking spots and add 1 3 trillion to the U S economy During Tesla s inaugural Autonomy Day on Monday CEO Elon Musk spoke about an idea first articulated in a document,,,,
1.12189E+18,4/26/2019 21:14,Dhruv78823936,negative,Shouldn t Apple save Tesla Did you watch the autonomy video There is no bigger value proposition out there to bet on but it needs stability and deep pockets of Apple to take control of it That cash you have is of no better use than to be put on Tesla cook,,,,
1.12188E+18,4/26/2019 21:04,DriverGifts,neutral,Will Tesla s Robotaxis Come to Its Rescue,,,,
1.12188E+18,4/26/2019 20:54,HenryEPayne,positive,Tune in Car Radio Sat noon 2 pm 910AM Talking w Hurley Haywood GT2 autonomy NYC Auto Show Kia Mustang more Payne,,,,
1.12187E+18,4/26/2019 20:24,ClarkDennisM,positive,Tesla well it will come with HW for lvl 4 5 autonomy incl lidar 370miles max pack option its worth the wait on my end,,,,
1.12187E+18,4/26/2019 20:22,TheArticleTrunk,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more,,,,
1.12187E+18,4/26/2019 20:05,Autotestdrivers,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more This week on the Electrek Podcast we discuss the most popular news in the world of sustainable transport and energy including a look at Tesla s Cars Autos Automotive,,,,
1.12187E+18,4/26/2019 19:56,KaloyanPashov,positive,Eassa Until tesla deliver full commercial autonomy you will keep getting this My suspicion is that even then you will have people trying to argue,,,,
1.12186E+18,4/26/2019 19:35,AnalyticaGlobal,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more by,,,,
1.12186E+18,4/26/2019 19:35,SocialMedia_Car,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more know more about SocialMedia Car gameChanger here,,,,
1.12186E+18,4/26/2019 19:31,Jeff1601,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more tesla eCar,,,,
1.12186E+18,4/26/2019 19:29,idealmagn3t,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more by fredericlambert bjmt,,,,
1.12186E+18,4/26/2019 19:29,WillPowell1988,positive,Electrek Podcast TSLA earnings Tesla Autonomy new Model S X upgrades and more by fredericlambert ElectrekCo April 26 2019,,,,
1.12185E+18,4/26/2019 19:10,ojaz12,positive,Imagine if a tech startup was going public with the exact same presentation Tesla did on autonomy day What would it trade at,,,,
1.12185E+18,4/26/2019 19:08,karolkuna,positive,wouldn t you agree that tslaq accomplished its mission of accelerating transition to sustainable transport Hard to argue that industry shift towards EV and autonomy would occur just as fast without tesla,,,,
1.12185E+18,4/26/2019 18:57,blackmore_s,neutral,If you haven t seen the Tesla Autonomy Day presentation I urge you to watch it The next 18months are going to see massive AI growth Robotaxis are coming Also watch some of the analyst reviews who were there and had a ride If they weren t believers before they are now,,,,
1.12185E+18,4/26/2019 18:52,Engin_eerBzkrt,positive,I summarized some key technical takeaways from Tesla Autonomy Investor day in this video clip teslaautonomyday ArtificialIntelligence SelfDrivingCars AutonomousVehicles DeepLearning TeslaAutonomyDay You can watch the full video here,,,,
1.12185E+18,4/26/2019 18:49,TomBamonte,neutral,A deep and rhetorically balanced dive by into Autonomy Event,,,,
1.12185E+18,4/26/2019 18:39,ChrisVignettes,neutral,Autonomy Day,,,,
1.12185E+18,4/26/2019 18:39,TheDrillDown,positive,This week amp let take the wheel for Autonomy Day plus racial profiling in TSA x rays Mr Fusion from BackToTheFuture may soon become real and more Only here at,,,,
1.12184E+18,4/26/2019 18:32,AI_Pint,positive,TeslaModel3 1st full EV mid sized sedan mass produced developed for zeroemissions efficiency autonomy and tech Fossil tech gt a century of improvements Looking fwd to 10 years of EV tech progress and SustainableDevelopment,,,,
1.12184E+18,4/26/2019 18:27,JumpDude420,positive,JC dude Almost all of that presentation was lies Nvidia s chip is over twice as powerful as tesla s,,,,
1.12184E+18,4/26/2019 18:23,nerderyforever,positive,Really cool stuff Tesla Autonomy Day,,,,
1.12184E+18,4/26/2019 18:17,Dhruv78823936,positive,I just watched your autonomy day video AFTER watching GM cruise in action and Waymo AI Chief s MIT presentation it s clear while they maybe technically at par or even larger in terms of teams and backing Tesla is completely unmatched for it s business model,,,,
1.12184E+18,4/26/2019 18:15,eedougd,positive,Lusweti Ok and they re broke too And solar roof was a scam And their margins are cooked And whatever this FSD they are promising is it sure ain t Level 5 autonomy,,,,
1.12183E+18,4/26/2019 17:47,Lieferungen_At,neutral,Elon Musk Dawn of the self driving era is upon us What the Future At Tesla s Autonomy Investor Day Elon Musk laid out his predictions for the future of self driving cars We also check in with Waymo the self driving car company operating as part of Google s Alphabet co,,,,
1.12183E+18,4/26/2019 17:42,MarcVegan,positive,Tesla says it will send out self driving software OTA updates by 2020 which would make vehicles with FSD chip capable of full autonomy It would allow a Tesla owner to potentially add their car to the company s robotaxi pool and earn money off of rides,,,,
1.12183E+18,4/26/2019 17:24,billhoward,positive,Elon Musk s amazing week Tesla autonomy update and pushback from analysts earnings report and pushback in between announces will build the Cadillac of leaf blowers ExtremeTech,,,,
